Provincia,Mes,Variable,Valor
SAN JUAN                             ,Sep,Temperatura mínima (°C),4.949999999999999
SAN JUAN                             ,Oct,Temperatura mínima (°C),9.55
SAN JUAN                             ,Nov,Temperatura mínima (°C),13.4
SAN JUAN                             ,Dic,Temperatura mínima (°C),16.6
SAN JUAN                             ,Ene,Velocidad del Viento (km/h) (2011-2020),7.65
SAN JUAN                             ,Feb,Velocidad del Viento (km/h) (2011-2020),7.3
SAN JUAN                             ,Mar,Velocidad del Viento (km/h) (2011-2020),6.5
SAN JUAN                             ,Abr,Velocidad del Viento (km/h) (2011-2020),5.75
SAN JUAN                             ,May,Velocidad del Viento (km/h) (2011-2020),4.85
SAN JUAN                             ,Jun,Velocidad del Viento (km/h) (2011-2020),4.9
SAN JUAN                             ,Jul,Velocidad del Viento (km/h) (2011-2020),5.2
SAN JUAN                             ,Ago,Velocidad del Viento (km/h) (2011-2020),5.85
SAN JUAN                             ,Sep,Velocidad del Viento (km/h) (2011-2020),6.85
SAN JUAN                             ,Oct,Velocidad del Viento (km/h) (2011-2020),8.2
SAN JUAN                             ,Nov,Velocidad del Viento (km/h) (2011-2020),8.6
SAN JUAN                             ,Dic,Velocidad del Viento (km/h) (2011-2020),8.3
SAN LUIS                             ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,8.350000000000001
SAN LUIS                             ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,7.35
SAN LUIS                             ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,7.15
SAN LUIS                             ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,5.050000000000001
SAN LUIS                             ,May,Frecuencia de días con Precipitación superior a 1.0 mm,3.1500000000000004
SAN LUIS                             ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,1.5
SAN LUIS                             ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,1.7
SAN LUIS                             ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,2.0
SAN LUIS                             ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,3.4
SAN LUIS                             ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,6.05
SAN LUIS                             ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,7.9
SAN LUIS                             ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,8.7
SAN LUIS                             ,Ene,Humedad relativa (%),59.900000000000006
SAN LUIS                             ,Feb,Humedad relativa (%),65.1
SAN LUIS                             ,Mar,Humedad relativa (%),68.9
SAN LUIS                             ,Abr,Humedad relativa (%),70.4
SAN LUIS                             ,May,Humedad relativa (%),71.80000000000001
SAN LUIS                             ,Jun,Humedad relativa (%),68.5
SAN LUIS                             ,Jul,Humedad relativa (%),63.45
SAN LUIS                             ,Ago,Humedad relativa (%),55.45
SAN LUIS                             ,Sep,Humedad relativa (%),53.2
SAN LUIS                             ,Oct,Humedad relativa (%),55.4
SAN LUIS                             ,Nov,Humedad relativa (%),55.25
SAN LUIS                             ,Dic,Humedad relativa (%),55.900000000000006
SAN LUIS                             ,Ene,Nubosidad total (octavos),3.55
SAN LUIS                             ,Feb,Nubosidad total (octavos),3.45
SAN LUIS                             ,Mar,Nubosidad total (octavos),3.3
SAN LUIS                             ,Abr,Nubosidad total (octavos),3.6
SAN LUIS                             ,May,Nubosidad total (octavos),4.05
SAN LUIS                             ,Jun,Nubosidad total (octavos),3.75
SAN LUIS                             ,Jul,Nubosidad total (octavos),3.5
SAN LUIS                             ,Ago,Nubosidad total (octavos),3.25
SAN LUIS                             ,Sep,Nubosidad total (octavos),3.45
SAN LUIS                             ,Oct,Nubosidad total (octavos),3.7
SAN LUIS                             ,Nov,Nubosidad total (octavos),3.5999999999999996
SAN LUIS                             ,Dic,Nubosidad total (octavos),3.45
SAN LUIS                             ,Ene,Precipitación (mm),109.05
SAN LUIS                             ,Feb,Precipitación (mm),101.15
SAN LUIS                             ,Mar,Precipitación (mm),94.15
SAN LUIS                             ,Abr,Precipitación (mm),56.85
SAN LUIS                             ,May,Precipitación (mm),25.15
SAN LUIS                             ,Jun,Precipitación (mm),7.6000000000000005
SAN LUIS                             ,Jul,Precipitación (mm),7.95
SAN LUIS                             ,Ago,Precipitación (mm),12.1
SAN LUIS                             ,Sep,Precipitación (mm),28.7
SAN LUIS                             ,Oct,Precipitación (mm),57.95
SAN LUIS                             ,Nov,Precipitación (mm),89.9
SAN LUIS                             ,Dic,Precipitación (mm),105.15
SAN LUIS                             ,Ene,Temperatura (°C),24.05
SAN LUIS                             ,Feb,Temperatura (°C),22.4
SAN LUIS                             ,Mar,Temperatura (°C),20.3
SAN LUIS                             ,Abr,Temperatura (°C),16.1
SAN LUIS                             ,May,Temperatura (°C),12.3
SAN LUIS                             ,Jun,Temperatura (°C),9.15
SAN LUIS                             ,Jul,Temperatura (°C),8.3
SAN LUIS                             ,Ago,Temperatura (°C),10.95
SAN LUIS                             ,Sep,Temperatura (°C),14.2
SAN LUIS                             ,Oct,Temperatura (°C),17.9
SAN LUIS                             ,Nov,Temperatura (°C),20.9
SAN LUIS                             ,Dic,Temperatura (°C),23.25
SAN LUIS                             ,Ene,Temperatura máxima (°C),31.4
SAN LUIS                             ,Feb,Temperatura máxima (°C),29.9
SAN LUIS                             ,Mar,Temperatura máxima (°C),27.8
SAN LUIS                             ,Abr,Temperatura máxima (°C),23.65
SAN LUIS                             ,May,Temperatura máxima (°C),19.950000000000003
SAN LUIS                             ,Jun,Temperatura máxima (°C),17.4
SAN LUIS                             ,Jul,Temperatura máxima (°C),16.9
SAN LUIS                             ,Ago,Temperatura máxima (°C),19.85
SAN LUIS                             ,Sep,Temperatura máxima (°C),22.5
SAN LUIS                             ,Oct,Temperatura máxima (°C),25.4
SAN LUIS                             ,Nov,Temperatura máxima (°C),28.3
SAN LUIS                             ,Dic,Temperatura máxima (°C),30.700000000000003
SAN LUIS                             ,Ene,Temperatura mínima (°C),16.9
SAN LUIS                             ,Feb,Temperatura mínima (°C),15.75
SAN LUIS                             ,Mar,Temperatura mínima (°C),14.05
SAN LUIS                             ,Abr,Temperatura mínima (°C),10.25
SAN LUIS                             ,May,Temperatura mínima (°C),6.6000000000000005
SAN LUIS                             ,Jun,Temperatura mínima (°C),3.0
SAN LUIS                             ,Jul,Temperatura mínima (°C),1.85
SAN LUIS                             ,Ago,Temperatura mínima (°C),3.85
SAN LUIS                             ,Sep,Temperatura mínima (°C),6.85
SAN LUIS                             ,Oct,Temperatura mínima (°C),10.7
SAN LUIS                             ,Nov,Temperatura mínima (°C),13.5
SAN LUIS                             ,Dic,Temperatura mínima (°C),15.8
SAN LUIS                             ,Ene,Velocidad del Viento (km/h) (2011-2020),15.049999999999999
SAN LUIS                             ,Feb,Velocidad del Viento (km/h) (2011-2020),13.45
SAN LUIS                             ,Mar,Velocidad del Viento (km/h) (2011-2020),11.85
SAN LUIS                             ,Abr,Velocidad del Viento (km/h) (2011-2020),11.399999999999999
SAN LUIS                             ,May,Velocidad del Viento (km/h) (2011-2020),10.05
SAN LUIS                             ,Jun,Velocidad del Viento (km/h) (2011-2020),10.6
SAN LUIS                             ,Jul,Velocidad del Viento (km/h) (2011-2020),11.25
SAN LUIS                             ,Ago,Velocidad del Viento (km/h) (2011-2020),13.399999999999999
SAN LUIS                             ,Sep,Velocidad del Viento (km/h) (2011-2020),14.55
SAN LUIS                             ,Oct,Velocidad del Viento (km/h) (2011-2020),17.35
SAN LUIS                             ,Nov,Velocidad del Viento (km/h) (2011-2020),16.7
SAN LUIS                             ,Dic,Velocidad del Viento (km/h) (2011-2020),15.85
SANTA CRUZ                           ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,2.0
SANTA CRUZ                           ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,2.35
SANTA CRUZ                           ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,2.45
SANTA CRUZ                           ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,2.3000000000000003
SANTA CRUZ                           ,May,Frecuencia de días con Precipitación superior a 1.0 mm,2.4333333333333336
SANTA CRUZ                           ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,2.75
SANTA CRUZ                           ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,2.4
SANTA CRUZ                           ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,2.233333333333334
SANTA CRUZ                           ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,1.95
SANTA CRUZ                           ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,1.7333333333333332
SANTA CRUZ                           ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,1.8833333333333335
SANTA CRUZ                           ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,2.5166666666666666
SANTA CRUZ                           ,Ene,Humedad relativa (%),49.333333333333336
SANTA CRUZ                           ,Feb,Humedad relativa (%),53.68333333333334
SANTA CRUZ                           ,Mar,Humedad relativa (%),58.68333333333333
SANTA CRUZ                           ,Abr,Humedad relativa (%),63.95000000000001
SANTA CRUZ                           ,May,Humedad relativa (%),71.64999999999999
SANTA CRUZ                           ,Jun,Humedad relativa (%),75.8
SANTA CRUZ                           ,Jul,Humedad relativa (%),50.833333333333336
SANTA CRUZ                           ,Ago,Humedad relativa (%),59.71666666666666
SANTA CRUZ                           ,Sep,Humedad relativa (%),63.18333333333334
SANTA CRUZ                           ,Oct,Humedad relativa (%),55.43333333333334
SANTA CRUZ                           ,Nov,Humedad relativa (%),50.86666666666667
SANTA CRUZ                           ,Dic,Humedad relativa (%),49.949999999999996
SANTA CRUZ                           ,Ene,Nubosidad total (octavos),4.416666666666667
SANTA CRUZ                           ,Feb,Nubosidad total (octavos),4.266666666666667
SANTA CRUZ                           ,Mar,Nubosidad total (octavos),4.133333333333333
SANTA CRUZ                           ,Abr,Nubosidad total (octavos),3.983333333333333
SANTA CRUZ                           ,May,Nubosidad total (octavos),4.133333333333334
SANTA CRUZ                           ,Jun,Nubosidad total (octavos),4.133333333333334
SANTA CRUZ                           ,Jul,Nubosidad total (octavos),3.5
SANTA CRUZ                           ,Ago,Nubosidad total (octavos),3.5
SANTA CRUZ                           ,Sep,Nubosidad total (octavos),4.183333333333333
SANTA CRUZ                           ,Oct,Nubosidad total (octavos),4.233333333333333
SANTA CRUZ                           ,Nov,Nubosidad total (octavos),4.466666666666667
SANTA CRUZ                           ,Dic,Nubosidad total (octavos),4.666666666666667
SANTA CRUZ                           ,Ene,Precipitación (mm),9.783333333333333
SANTA CRUZ                           ,Feb,Precipitación (mm),13.6
SANTA CRUZ                           ,Mar,Precipitación (mm),14.083333333333334
SANTA CRUZ                           ,Abr,Precipitación (mm),11.9
SANTA CRUZ                           ,May,Precipitación (mm),13.25
SANTA CRUZ                           ,Jun,Precipitación (mm),13.716666666666667
SANTA CRUZ                           ,Jul,Precipitación (mm),11.266666666666666
SANTA CRUZ                           ,Ago,Precipitación (mm),10.283333333333333
SANTA CRUZ                           ,Sep,Precipitación (mm),8.5
SANTA CRUZ                           ,Oct,Precipitación (mm),9.1
SANTA CRUZ                           ,Nov,Precipitación (mm),8.950000000000001
SANTA CRUZ                           ,Dic,Precipitación (mm),12.4
SANTA CRUZ                           ,Ene,Temperatura (°C),15.116666666666665
SANTA CRUZ                           ,Feb,Temperatura (°C),14.616666666666667
SANTA CRUZ                           ,Mar,Temperatura (°C),12.233333333333333
SANTA CRUZ                           ,Abr,Temperatura (°C),8.816666666666666
SANTA CRUZ                           ,May,Temperatura (°C),5.316666666666666
SANTA CRUZ                           ,Jun,Temperatura (°C),2.4499999999999997
SANTA CRUZ                           ,Jul,Temperatura (°C),1.7666666666666666
SANTA CRUZ                           ,Ago,Temperatura (°C),3.116666666666667
SANTA CRUZ                           ,Sep,Temperatura (°C),6.366666666666667
SANTA CRUZ                           ,Oct,Temperatura (°C),9.25
SANTA CRUZ                           ,Nov,Temperatura (°C),11.966666666666669
SANTA CRUZ                           ,Dic,Temperatura (°C),13.933333333333332
SANTA CRUZ                           ,Ene,Temperatura máxima (°C),21.583333333333332
SANTA CRUZ                           ,Feb,Temperatura máxima (°C),21.183333333333334
SANTA CRUZ                           ,Mar,Temperatura máxima (°C),18.483333333333334
SANTA CRUZ                           ,Abr,Temperatura máxima (°C),14.65
SANTA CRUZ                           ,May,Temperatura máxima (°C),10.083333333333334
SANTA CRUZ                           ,Jun,Temperatura máxima (°C),5.3500000000000005
SANTA CRUZ                           ,Jul,Temperatura máxima (°C),6.233333333333334
SANTA CRUZ                           ,Ago,Temperatura máxima (°C),8.633333333333335
SANTA CRUZ                           ,Sep,Temperatura máxima (°C),12.133333333333333
SANTA CRUZ                           ,Oct,Temperatura máxima (°C),15.433333333333332
SANTA CRUZ                           ,Nov,Temperatura máxima (°C),18.13333333333333
SANTA CRUZ                           ,Dic,Temperatura máxima (°C),20.016666666666666
SANTA CRUZ                           ,Ene,Temperatura mínima (°C),8.866666666666665
SANTA CRUZ                           ,Feb,Temperatura mínima (°C),8.45
SANTA CRUZ                           ,Mar,Temperatura mínima (°C),6.666666666666667
SANTA CRUZ                           ,Abr,Temperatura mínima (°C),3.6999999999999997
SANTA CRUZ                           ,May,Temperatura mínima (°C),0.9166666666666669
SANTA CRUZ                           ,Jun,Temperatura mínima (°C),-1.55
SANTA CRUZ                           ,Jul,Temperatura mínima (°C),-2.0500000000000003
SANTA CRUZ                           ,Ago,Temperatura mínima (°C),-0.5666666666666668
SANTA CRUZ                           ,Sep,Temperatura mínima (°C),1.2166666666666666
SANTA CRUZ                           ,Oct,Temperatura mínima (°C),3.3333333333333335
SANTA CRUZ                           ,Nov,Temperatura mínima (°C),5.8
SANTA CRUZ                           ,Dic,Temperatura mínima (°C),7.8
SANTA CRUZ                           ,Ene,Velocidad del Viento (km/h) (2011-2020),18.73333333333333
SANTA CRUZ                           ,Feb,Velocidad del Viento (km/h) (2011-2020),16.583333333333332
SANTA CRUZ                           ,Mar,Velocidad del Viento (km/h) (2011-2020),15.066666666666668
SANTA CRUZ                           ,Abr,Velocidad del Viento (km/h) (2011-2020),13.983333333333334
SANTA CRUZ                           ,May,Velocidad del Viento (km/h) (2011-2020),12.116666666666667
SANTA CRUZ                           ,Jun,Velocidad del Viento (km/h) (2011-2020),13.283333333333333
SANTA CRUZ                           ,Jul,Velocidad del Viento (km/h) (2011-2020),12.399999999999999
SANTA CRUZ                           ,Ago,Velocidad del Viento (km/h) (2011-2020),13.666666666666666
SANTA CRUZ                           ,Sep,Velocidad del Viento (km/h) (2011-2020),14.6
SANTA CRUZ                           ,Oct,Velocidad del Viento (km/h) (2011-2020),16.233333333333334
SANTA CRUZ                           ,Nov,Velocidad del Viento (km/h) (2011-2020),19.266666666666666
SANTA CRUZ                           ,Dic,Velocidad del Viento (km/h) (2011-2020),19.53333333333333
SANTA FE                             ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,6.666666666666667
SANTA FE                             ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,6.6000000000000005
SANTA FE                             ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,6.483333333333333
SANTA FE                             ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,6.6499999999999995
SANTA FE                             ,May,Frecuencia de días con Precipitación superior a 1.0 mm,4.016666666666667
SANTA FE                             ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,2.5500000000000003
SANTA FE                             ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,1.8333333333333333
SANTA FE                             ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,2.4166666666666665
SANTA FE                             ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,4.05
SANTA FE                             ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,7.116666666666667
SANTA FE                             ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,6.966666666666668
SANTA FE                             ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,6.3999999999999995
SANTA FE                             ,Ene,Humedad relativa (%),70.71666666666667
SANTA FE                             ,Feb,Humedad relativa (%),75.15
SANTA FE                             ,Mar,Humedad relativa (%),76.55
SANTA FE                             ,Abr,Humedad relativa (%),78.61666666666667
SANTA FE                             ,May,Humedad relativa (%),80.43333333333334
SANTA FE                             ,Jun,Humedad relativa (%),80.13333333333333
SANTA FE                             ,Jul,Humedad relativa (%),76.31666666666666
SANTA FE                             ,Ago,Humedad relativa (%),70.85000000000001
SANTA FE                             ,Sep,Humedad relativa (%),68.35000000000001
SANTA FE                             ,Oct,Humedad relativa (%),70.35
SANTA FE                             ,Nov,Humedad relativa (%),67.53333333333335
SANTA FE                             ,Dic,Humedad relativa (%),68.35000000000001
SANTA FE                             ,Ene,Nubosidad total (octavos),3.1333333333333333
SANTA FE                             ,Feb,Nubosidad total (octavos),3.25
SANTA FE                             ,Mar,Nubosidad total (octavos),3.116666666666667
SANTA FE                             ,Abr,Nubosidad total (octavos),3.5500000000000007
SANTA FE                             ,May,Nubosidad total (octavos),3.9500000000000006
SANTA FE                             ,Jun,Nubosidad total (octavos),4.0666666666666655
SANTA FE                             ,Jul,Nubosidad total (octavos),3.6666666666666665
SANTA FE                             ,Ago,Nubosidad total (octavos),3.216666666666667
SANTA FE                             ,Sep,Nubosidad total (octavos),3.333333333333334
SANTA FE                             ,Oct,Nubosidad total (octavos),3.683333333333333
SANTA FE                             ,Nov,Nubosidad total (octavos),3.166666666666666
SANTA FE                             ,Dic,Nubosidad total (octavos),3.1500000000000004
SANTA FE                             ,Ene,Precipitación (mm),124.44999999999999
SANTA FE                             ,Feb,Precipitación (mm),123.41666666666667
SANTA FE                             ,Mar,Precipitación (mm),133.16666666666666
SANTA FE                             ,Abr,Precipitación (mm),114.11666666666666
SANTA FE                             ,May,Precipitación (mm),51.20000000000001
SANTA FE                             ,Jun,Precipitación (mm),25.8
SANTA FE                             ,Jul,Precipitación (mm),16.7
SANTA FE                             ,Ago,Precipitación (mm),27.01666666666667
SANTA FE                             ,Sep,Precipitación (mm),44.416666666666664
SANTA FE                             ,Oct,Precipitación (mm),103.23333333333333
SANTA FE                             ,Nov,Precipitación (mm),119.41666666666669
SANTA FE                             ,Dic,Precipitación (mm),122.45
SANTA FE                             ,Ene,Temperatura (°C),24.883333333333336
SANTA FE                             ,Feb,Temperatura (°C),23.583333333333332
SANTA FE                             ,Mar,Temperatura (°C),21.849999999999998
SANTA FE                             ,Abr,Temperatura (°C),18.316666666666666
SANTA FE                             ,May,Temperatura (°C),14.816666666666668
SANTA FE                             ,Jun,Temperatura (°C),11.85
SANTA FE                             ,Jul,Temperatura (°C),10.850000000000001
SANTA FE                             ,Ago,Temperatura (°C),13.083333333333334
SANTA FE                             ,Sep,Temperatura (°C),15.649999999999999
SANTA FE                             ,Oct,Temperatura (°C),18.883333333333333
SANTA FE                             ,Nov,Temperatura (°C),21.666666666666668
SANTA FE                             ,Dic,Temperatura (°C),23.866666666666664
SANTA FE                             ,Ene,Temperatura máxima (°C),31.25
SANTA FE                             ,Feb,Temperatura máxima (°C),29.866666666666664
SANTA FE                             ,Mar,Temperatura máxima (°C),28.316666666666666
SANTA FE                             ,Abr,Temperatura máxima (°C),24.666666666666668
SANTA FE                             ,May,Temperatura máxima (°C),20.916666666666668
SANTA FE                             ,Jun,Temperatura máxima (°C),18.05
SANTA FE                             ,Jul,Temperatura máxima (°C),17.616666666666664
SANTA FE                             ,Ago,Temperatura máxima (°C),20.5
SANTA FE                             ,Sep,Temperatura máxima (°C),22.683333333333337
SANTA FE                             ,Oct,Temperatura máxima (°C),25.316666666666666
SANTA FE                             ,Nov,Temperatura máxima (°C),28.183333333333334
SANTA FE                             ,Dic,Temperatura máxima (°C),30.316666666666666
SANTA FE                             ,Ene,Temperatura mínima (°C),18.866666666666667
SANTA FE                             ,Feb,Temperatura mínima (°C),17.98333333333333
SANTA FE                             ,Mar,Temperatura mínima (°C),16.366666666666667
SANTA FE                             ,Abr,Temperatura mínima (°C),13.166666666666666
SANTA FE                             ,May,Temperatura mínima (°C),9.999999999999998
SANTA FE                             ,Jun,Temperatura mínima (°C),6.983333333333333
SANTA FE                             ,Jul,Temperatura mínima (°C),5.583333333333333
SANTA FE                             ,Ago,Temperatura mínima (°C),6.949999999999999
SANTA FE                             ,Sep,Temperatura mínima (°C),9.316666666666665
SANTA FE                             ,Oct,Temperatura mínima (°C),12.899999999999999
SANTA FE                             ,Nov,Temperatura mínima (°C),15.383333333333333
SANTA FE                             ,Dic,Temperatura mínima (°C),17.6
SANTA FE                             ,Ene,Velocidad del Viento (km/h) (2011-2020),7.716666666666668
SANTA FE                             ,Feb,Velocidad del Viento (km/h) (2011-2020),7.233333333333333
SANTA FE                             ,Mar,Velocidad del Viento (km/h) (2011-2020),6.783333333333334
SANTA FE                             ,Abr,Velocidad del Viento (km/h) (2011-2020),6.883333333333333
SANTA FE                             ,May,Velocidad del Viento (km/h) (2011-2020),7.033333333333334
SANTA FE                             ,Jun,Velocidad del Viento (km/h) (2011-2020),6.966666666666668
SANTA FE                             ,Jul,Velocidad del Viento (km/h) (2011-2020),7.6000000000000005
SANTA FE                             ,Ago,Velocidad del Viento (km/h) (2011-2020),8.816666666666668
SANTA FE                             ,Sep,Velocidad del Viento (km/h) (2011-2020),9.183333333333334
SANTA FE                             ,Oct,Velocidad del Viento (km/h) (2011-2020),9.566666666666668
SANTA FE                             ,Nov,Velocidad del Viento (km/h) (2011-2020),9.016666666666667
SANTA FE                             ,Dic,Velocidad del Viento (km/h) (2011-2020),7.966666666666666
SANTIAGO DEL ESTERO                  ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,7.8
SANTIAGO DEL ESTERO                  ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,7.0
SANTIAGO DEL ESTERO                  ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,7.2
SANTIAGO DEL ESTERO                  ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,5.0
SANTIAGO DEL ESTERO                  ,May,Frecuencia de días con Precipitación superior a 1.0 mm,3.2
SANTIAGO DEL ESTERO                  ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,2.0
SANTIAGO DEL ESTERO                  ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,0.8
SANTIAGO DEL ESTERO                  ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,0.5
SANTIAGO DEL ESTERO                  ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,1.6
SANTIAGO DEL ESTERO                  ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,4.8
SANTIAGO DEL ESTERO                  ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,5.7
SANTIAGO DEL ESTERO                  ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,7.6
SANTIAGO DEL ESTERO                  ,Ene,Humedad relativa (%),65.2
SANTIAGO DEL ESTERO                  ,Feb,Humedad relativa (%),68.9
SANTIAGO DEL ESTERO                  ,Mar,Humedad relativa (%),72.8
SANTIAGO DEL ESTERO                  ,Abr,Humedad relativa (%),75.3
SANTIAGO DEL ESTERO                  ,May,Humedad relativa (%),74.9
SANTIAGO DEL ESTERO                  ,Jun,Humedad relativa (%),72.7
SANTIAGO DEL ESTERO                  ,Jul,Humedad relativa (%),62.9
SANTIAGO DEL ESTERO                  ,Ago,Humedad relativa (%),52.2
SANTIAGO DEL ESTERO                  ,Sep,Humedad relativa (%),49.2
SANTIAGO DEL ESTERO                  ,Oct,Humedad relativa (%),54.7
SANTIAGO DEL ESTERO                  ,Nov,Humedad relativa (%),57.3
SANTIAGO DEL ESTERO                  ,Dic,Humedad relativa (%),61.3
SANTIAGO DEL ESTERO                  ,Ene,Nubosidad total (octavos),4.0
SANTIAGO DEL ESTERO                  ,Feb,Nubosidad total (octavos),4.1
SANTIAGO DEL ESTERO                  ,Mar,Nubosidad total (octavos),4.2
SANTIAGO DEL ESTERO                  ,Abr,Nubosidad total (octavos),4.4
SANTIAGO DEL ESTERO                  ,May,Nubosidad total (octavos),4.3
SANTIAGO DEL ESTERO                  ,Jun,Nubosidad total (octavos),4.2
SANTIAGO DEL ESTERO                  ,Jul,Nubosidad total (octavos),3.2
SANTIAGO DEL ESTERO                  ,Ago,Nubosidad total (octavos),2.6
SANTIAGO DEL ESTERO                  ,Sep,Nubosidad total (octavos),3.1
SANTIAGO DEL ESTERO                  ,Oct,Nubosidad total (octavos),3.8
SANTIAGO DEL ESTERO                  ,Nov,Nubosidad total (octavos),3.7
SANTIAGO DEL ESTERO                  ,Dic,Nubosidad total (octavos),3.9
SANTIAGO DEL ESTERO                  ,Ene,Precipitación (mm),139.3
SANTIAGO DEL ESTERO                  ,Feb,Precipitación (mm),106.5
SANTIAGO DEL ESTERO                  ,Mar,Precipitación (mm),94.3
SANTIAGO DEL ESTERO                  ,Abr,Precipitación (mm),39.9
SANTIAGO DEL ESTERO                  ,May,Precipitación (mm),16.0
SANTIAGO DEL ESTERO                  ,Jun,Precipitación (mm),9.3
SANTIAGO DEL ESTERO                  ,Jul,Precipitación (mm),1.6
SANTIAGO DEL ESTERO                  ,Ago,Precipitación (mm),3.5
SANTIAGO DEL ESTERO                  ,Sep,Precipitación (mm),10.0
SANTIAGO DEL ESTERO                  ,Oct,Precipitación (mm),55.2
SANTIAGO DEL ESTERO                  ,Nov,Precipitación (mm),71.8
SANTIAGO DEL ESTERO                  ,Dic,Precipitación (mm),105.0
SANTIAGO DEL ESTERO                  ,Ene,Temperatura (°C),27.0
SANTIAGO DEL ESTERO                  ,Feb,Temperatura (°C),25.8
SANTIAGO DEL ESTERO                  ,Mar,Temperatura (°C),23.8
SANTIAGO DEL ESTERO                  ,Abr,Temperatura (°C),20.1
SANTIAGO DEL ESTERO                  ,May,Temperatura (°C),16.2
SANTIAGO DEL ESTERO                  ,Jun,Temperatura (°C),12.9
SANTIAGO DEL ESTERO                  ,Jul,Temperatura (°C),12.1
SANTIAGO DEL ESTERO                  ,Ago,Temperatura (°C),15.4
SANTIAGO DEL ESTERO                  ,Sep,Temperatura (°C),19.1
SANTIAGO DEL ESTERO                  ,Oct,Temperatura (°C),22.8
SANTIAGO DEL ESTERO                  ,Nov,Temperatura (°C),25.0
SANTIAGO DEL ESTERO                  ,Dic,Temperatura (°C),26.7
SANTIAGO DEL ESTERO                  ,Ene,Temperatura máxima (°C),34.2
SANTIAGO DEL ESTERO                  ,Feb,Temperatura máxima (°C),32.7
SANTIAGO DEL ESTERO                  ,Mar,Temperatura máxima (°C),30.5
SANTIAGO DEL ESTERO                  ,Abr,Temperatura máxima (°C),26.7
SANTIAGO DEL ESTERO                  ,May,Temperatura máxima (°C),23.1
SANTIAGO DEL ESTERO                  ,Jun,Temperatura máxima (°C),20.4
SANTIAGO DEL ESTERO                  ,Jul,Temperatura máxima (°C),20.9
SANTIAGO DEL ESTERO                  ,Ago,Temperatura máxima (°C),24.8
SANTIAGO DEL ESTERO                  ,Sep,Temperatura máxima (°C),27.6
SANTIAGO DEL ESTERO                  ,Oct,Temperatura máxima (°C),30.6
SANTIAGO DEL ESTERO                  ,Nov,Temperatura máxima (°C),32.5
SANTIAGO DEL ESTERO                  ,Dic,Temperatura máxima (°C),34.1
SANTIAGO DEL ESTERO                  ,Ene,Temperatura mínima (°C),20.7
SANTIAGO DEL ESTERO                  ,Feb,Temperatura mínima (°C),20.0
SANTIAGO DEL ESTERO                  ,Mar,Temperatura mínima (°C),18.5
SANTIAGO DEL ESTERO                  ,Abr,Temperatura mínima (°C),14.9
SANTIAGO DEL ESTERO                  ,May,Temperatura mínima (°C),10.7
SANTIAGO DEL ESTERO                  ,Jun,Temperatura mínima (°C),7.1
SANTIAGO DEL ESTERO                  ,Jul,Temperatura mínima (°C),4.9
SANTIAGO DEL ESTERO                  ,Ago,Temperatura mínima (°C),7.2
